"ENSGID","GENE","CHR","locus_label","pops_scaled_locus_01","magma_scaled_locus_01","nearest_gene_score","combined_score","BP","rsid","p_value","se"
"ENSG00000152661","GJA1",6,"Locus 24",0,0,0,0,122171460,"rs1320759",1.7684793782818e-11,0.00782591
"ENSG00000005249","PRKAR2B",7,"Locus 26",1,0.324187683436794,0,1.32418768343679,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000164597","COG5",7,"Locus 26",0.911972644209215,0.14047687073063,0,1.05244951493985,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105856","HBP1",7,"Locus 26",0.844827174758949,0.00235924608018837,0,0.847186420839138,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105835","NAMPT",7,"Locus 26",0.479721475914174,0,0,0.479721475914174,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000253276","CCDC71L",7,"Locus 26",0.190558935203092,1,0,1.19055893520309,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105851","PIK3CG",7,"Locus 26",0,0.830090993307533,0,0.830090993307533,106416467,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000064419","TNPO3",7,"Locus 27",1,0.13431144308171,0,1.13431144308171,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128596","CCDC136",7,"Locus 27",0.863171620577201,1,0,1.8631716205772,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128595","CALU",7,"Locus 27",0.837290468220065,0.376476974554353,0,1.21376744277442,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000158467","AHCYL2",7,"Locus 27",0.824147289225538,0.15071189389979,0,0.974859183125327,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128602","SMO",7,"Locus 27",0.586401161311937,0.192230784756933,0,0.778631946068871,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128591","FLNC",7,"Locus 27",0.448633063921742,0.863939693679395,1,2.31257275760114,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128617","OPN1SW",7,"Locus 27",0.430596082035746,0.442545141357043,0,0.873141223392788,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000106348","IMPDH1",7,"Locus 27",0.248608456130218,0.215901241254117,0,0.464509697384335,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000158457","TSPAN33",7,"Locus 27",0.170003056416548,0.237395334609565,0,0.407398391026113,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000224940","PRRT4",7,"Locus 27",0,0,0,0,128486363,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000164733","CTSB",8,"Locus 28",1,0.532984871112265,0,1.53298487111227,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000079459","FDFT1",8,"Locus 28",0.94670292307878,0.854603597169015,0,1.80130652024779,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000136574","GATA4",8,"Locus 28",0.381640990136816,1,0,1.38164099013682,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000205883","DEFB135",8,"Locus 28",0.0967193495845495,0.259788325433413,0,0.356507675017963,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000154328","NEIL2",8,"Locus 28",0.0923932729052292,0.723329653918577,0,0.815722926823806,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000145002","FAM86B2",8,"Locus 28",0.0752744796079566,0,0,0.0752744796079566,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000205882","DEFB134",8,"Locus 28",0.0155685195590523,0.78439711707032,0,0.799965636629372,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000205884","DEFB136",8,"Locus 28",0,0.851714174404259,0,0.851714174404259,11892020,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000156802","ATAD2",8,"Locus 29",1,0.309925081390636,0,1.30992508139064,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000136986","DERL1",8,"Locus 29",0.446952121868736,0.226120837310252,0,0.673072959178988,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000189376","C8orf76",8,"Locus 29",0.428654895843215,0.149894747852464,0,0.578549643695679,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156804","FBXO32",8,"Locus 29",0.390456415000394,1,1,2.39045641500039,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156795","WDYHV1",8,"Locus 29",0.279194661226519,0.178223919040833,0,0.457418580267352,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156787","TBC1D31",8,"Locus 29",0.242980233067558,0.252114849051423,0,0.495095082118981,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000165156","ZHX1",8,"Locus 29",0.222453608293303,0.207017245662435,0,0.429470853955738,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000175946","KLHL38",8,"Locus 29",0.207562518791795,0.495077337447537,0,0.702639856239332,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000176853","FAM91A1",8,"Locus 29",0.0434756172966183,0,0,0.0434756172966183,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000147689","FAM83A",8,"Locus 29",0,0.31195167553574,0,0.31195167553574,124548067,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156831","NSMCE2",8,"Locus 30",1,1,0,2,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000170873","MTSS1",8,"Locus 30",0.80040612214649,0.22771121105106,0,1.02811733319755,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000164983","TMEM65",8,"Locus 30",0.483563179882946,0,0,0.483563179882946,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000147687","TATDN1",8,"Locus 30",0.352107088648487,0.0196109305497039,0,0.371718019198191,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000164961","KIAA0196",8,"Locus 30",0.325003696712731,0.252343260075073,0,0.577346956787804,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000147684","NDUFB9",8,"Locus 30",0.251852085587114,0.0177646961157363,0,0.26961678170285,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000104549","SQLE",8,"Locus 30",0.194299844845621,0.428357178741762,0,0.622657023587383,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000183665","TRMT12",8,"Locus 30",0.123435873657873,0.15384624378791,0,0.277282117445783,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000170881","RNF139",8,"Locus 30",0.0772789716624633,0.0934743388224088,0,0.170753310484872,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000180938","ZNF572",8,"Locus 30",0,0.162479153374649,0,0.162479153374649,125857359,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000179632","MAF1",8,"Locus 31",0.608659192109033,0.128855272070445,0,0.737514464179478,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000178814","OPLAH",8,"Locus 31",0.344788791913476,0.729764055091443,0,1.07455284700492,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000014164","ZC3H3",8,"Locus 31",0.300391750548215,1,0,1.30039175054821,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000104529","EEF1D",8,"Locus 31",0.259348087660429,0.531686046511628,0,0.791034134172057,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000179091","CYC1",8,"Locus 31",0.194594436694111,0,0,0.194594436694111,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000180900","SCRIB",8,"Locus 31",0.0141787221563693,0.597730864755024,0,0.611909586911393,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000179950","PUF60",8,"Locus 31",0,0.722002709415218,0,0.722002709415218,145013775,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000183230","CTNNA3",10,"Locus 32",1,0.0801168693274265,0,1.08011686932743,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000148634","HERC4",10,"Locus 32",0.978315981161901,0.302582427660949,0,1.28089840882285,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000204130","RUFY2",10,"Locus 32",0.938962498748075,0.300928937150208,0,1.23989143589828,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000096746","HNRNPH3",10,"Locus 32",0.865842332930806,0.292429686861349,0,1.15827201979215,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000138336","TET1",10,"Locus 32",0.775570839850365,0,0,0.775570839850365,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000096717","SIRT1",10,"Locus 32",0.767984995508661,0.30386504179545,0,1.07185003730411,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000138347","MYPN",10,"Locus 32",0.602965533044858,1,0,1.60296553304486,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000138346","DNA2",10,"Locus 32",0.317185561135987,0.353407944388324,0,0.670593505524311,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000122912","SLC25A16",10,"Locus 32",0.287217791286038,0.369726504942932,0,0.656944296228971,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000108187","PBLD",10,"Locus 32",0,0.509454179691768,0,0.509454179691768,69933238,"rs4451608",4.70002318179801e-09,0.00474992
"ENSG00000156650","KAT6B",10,"Locus 33",1,0.293894029768117,0,1.29389402976812,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000165637","VDAC2",10,"Locus 33",0.811220758175828,0.733587859824524,0,1.54480861800035,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000156671","SAMD8",10,"Locus 33",0.351637683555542,0.857187673645641,0,1.20882535720118,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000165655","ZNF503",10,"Locus 33",0.189214457043497,0,0,0.189214457043497,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000165644","COMTD1",10,"Locus 33",0.0759043741474099,0.513802457643279,0,0.589706831790689,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000079393","DUSP13",10,"Locus 33",0.00971662954751533,0.913102851530542,0,0.922819481078057,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000188716","DUPD1",10,"Locus 33",0,1,0,1,76834921,"rs4745763",3.46856629801959e-09,0.00534653
"ENSG00000107779","BMPR1A",10,"Locus 34",1,0.744989768897448,0,1.74498976889745,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000122376","FAM35A",10,"Locus 34",0.503070793447379,0.162095420077034,0,0.665166213524413,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000182771","GRID1",10,"Locus 34",0.427016120016329,0,0,0.427016120016329,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000148672","GLUD1",10,"Locus 34",0.356586708295137,0.124870606644198,0,0.481457314939336,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000173269","MMRN2",10,"Locus 34",0.327936752986131,0.267738926336062,0,0.595675679322193,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000122367","LDB3",10,"Locus 34",0.321039890949823,1,1,2.32103989094982,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000148671","ADIRF",10,"Locus 34",0.127311374686612,0.154902052238806,0,0.282213426925418,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000173267","SNCG",10,"Locus 34",0.113482985372648,0.229184220028888,0,0.342667205401536,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000062650","WAPAL",10,"Locus 34",0.0832126701518978,0.168408311266249,0,0.251620981418147,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000122375","OPN4",10,"Locus 34",0,0.31952636013481,0,0.31952636013481,88450058,"rs12251655",1.10626710811012e-08,0.0087941
"ENSG00000198873","GRK5",10,"Locus 35",1,0.373488348818201,0,1.3734883488182,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000197771","MCMBP",10,"Locus 35",0.735819463941988,1,0,1.73581946394199,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000151923","TIAL1",10,"Locus 35",0.508415815759793,0.812068745030664,0,1.32048456079046,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000183605","SFXN4",10,"Locus 35",0.222278204993146,0.191956764691164,0,0.414234969684311,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000165672","PRDX3",10,"Locus 35",0.11546801428858,0,0,0.11546801428858,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000198825","INPP5F",10,"Locus 35",0.0344195992855683,0.908272311276431,0,0.942691910562,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000148908","RGS10",10,"Locus 35",0.00877989401769502,0.73696574424669,0,0.745745638264385,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000107651","SEC23IP",10,"Locus 35",0.00117086088537018,0.99494031236621,0,0.99611117325158,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000151929","BAG3",10,"Locus 35",0,0.943398219657164,1,1.94339821965716,121415685,"rs72840788",5.48529513941199e-60,0.00580475
"ENSG00000129084","PSMA1",11,"Locus 36",1,0.83321854912764,0,1.83321854912764,14079358,"rs2697821",1.45982232159806e-08,0.00474052
"ENSG00000197601","FAR1",11,"Locus 36",0.931260591568835,0,0,0.931260591568835,14079358,"rs2697821",1.45982232159806e-08,0.00474052
"ENSG00000129083","COPB1",11,"Locus 36",0.817828811957352,1,0,1.81782881195735,14079358,"rs2697821",1.45982232159806e-08,0.00474052
"ENSG00000165895","ARHGAP42",11,"Locus 37",1,0.168327780953695,0,1.1683277809537,100942792,"rs658286",4.72998757598131e-10,0.00474799
"ENSG00000137672","TRPC6",11,"Locus 37",0.347837829329299,0,0,0.347837829329299,100942792,"rs658286",4.72998757598131e-10,0.00474799
"ENSG00000082175","PGR",11,"Locus 37",0.2577318966116,1,1,2.2577318966116,100942792,"rs658286",4.72998757598131e-10,0.00474799
"ENSG00000123094","RASSF8",12,"Locus 38",1,0,0,1,26300291,"rs111504524",1.17785003722532e-09,0.00839974
"ENSG00000123096","SSPN",12,"Locus 38",0.714742211797451,1,1,2.71474221179745,26300291,"rs111504524",1.17785003722532e-09,0.00839974
"ENSG00000123104","ITPR2",12,"Locus 38",0.516602735628765,0.267570274420779,0,0.784173010049543,26300291,"rs111504524",1.17785003722532e-09,0.00839974
"ENSG00000123095","BHLHE41",12,"Locus 38",0.328192359061481,0.506087111348512,0,0.834279470409994,26300291,"rs111504524",1.17785003722532e-09,0.00839974
"ENSG00000110871","COQ5",12,"Locus 39",1,0.804968395520666,0,1.80496839552067,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000110917","MLEC",12,"Locus 39",0.82004112510505,0.0841390992558612,0,0.904180224360911,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000089163","SIRT4",12,"Locus 39",0.650692957528835,0.241459540334434,0,0.892152497863269,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000122966","CIT",12,"Locus 39",0.47270542553171,0.329517067737067,0,0.802222493268776,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000135097","MSI1",12,"Locus 39",0.286110360708665,0.0594157620337598,0,0.345526122742425,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000089154","GCN1L1",12,"Locus 39",0.261223737885846,0.0899821380314924,0,0.351205875917339,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000135127","CCDC64",12,"Locus 39",0.1498634690883,0.779032289957092,0,0.928895759045392,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000089159","PXN",12,"Locus 39",0.0377803084986496,0.749668795602396,1,1.78744910410105,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000175970","UNC119B",12,"Locus 39",0.0258951207239572,0,0,0.0258951207239572,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000111737","RAB35",12,"Locus 39",0,1,0,1,120668534,"rs116904997",1.41351362807929e-11,0.015761
"ENSG00000073712","FERMT2",14,"Locus 40",1,1,1,3,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000087301","TXNDC16",14,"Locus 40",0.679829808809064,0,0,0.679829808809064,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000100523","DDHD1",14,"Locus 40",0.676250142017857,0.30294558205246,0,0.979195724070317,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000100519","PSMC6",14,"Locus 40",0.582555186742381,0.750995761629985,0,1.33355094837237,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000197930","ERO1L",14,"Locus 40",0.360317707776712,0.145817375614904,0,0.506135083391616,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000180998","GPR137C",14,"Locus 40",0.330378675921556,0.0715820694820337,0,0.40196074540359,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000198252","STYX",14,"Locus 40",0.247667283756028,0.663909172922092,0,0.91157645667812,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000100522","GNPNAT1",14,"Locus 40",0,0.510906568622445,0,0.510906568622445,53387109,"rs4901313",3.10663334909001e-10,0.00606381
"ENSG00000053254","FOXN3",14,"Locus 41",0,0,0,0,89884991,"rs12888084",1.05727995869118e-09,0.00474897
"ENSG00000090565","RAB11FIP3",16,"Locus 42",1,0.166137124197361,0,1.16613712419736,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000103275","UBE2I",16,"Locus 42",0.95459194777981,1,0,1.95459194777981,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000196557","CACNA1H",16,"Locus 42",0.496968138600143,0.0846067854641942,0,0.581574924064337,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000007541","PIGQ",16,"Locus 42",0.306911393360316,0.073402686895489,0,0.380314080255805,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000161999","JMJD8",16,"Locus 42",0.25715711229261,0.180682290719716,0,0.437839403012326,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000197562","RAB40C",16,"Locus 42",0.199519787199398,0.0341091355526713,0,0.233628922752069,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000172366","FAM195A",16,"Locus 42",0.155935932711088,0.279222193619928,0,0.435158126331017,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000103326","CAPN15",16,"Locus 42",0.153468426632263,0.0820253784353505,0,0.235493805067613,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000103266","STUB1",16,"Locus 42",0.0879545238961459,0.108851129860615,0,0.196805653756761,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000007520","TSR3",16,"Locus 42",0,0,0,0,987371,"rs5015437",2.77581168737237e-10,0.00487025
"ENSG00000103275","UBE2I",16,"Locus 43",1,1,1,3,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000196557","CACNA1H",16,"Locus 43",0.520607930703785,0.224603847467551,0,0.745211778171337,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000138834","MAPK8IP3",16,"Locus 43",0.400228715130738,0.0362560383526886,0,0.436484753483426,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000007545","CRAMP1L",16,"Locus 43",0.392147657707903,0,0,0.392147657707903,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000187535","IFT140",16,"Locus 43",0.366918472158366,0.227667244071436,0,0.594585716229801,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000103249","CLCN7",16,"Locus 43",0.149968016243646,0.33090172733483,0,0.480869743578475,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000131634","TMEM204",16,"Locus 43",0.0515392042313844,0.173768846979604,0,0.225308051210988,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000095906","NUBP2",16,"Locus 43",0.0163054434827634,0.0275995413291695,0,0.0439049848119329,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000100726","TELO2",16,"Locus 43",0.00539129690135892,0.0831950814872646,0,0.0885863783886235,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000007520","TSR3",16,"Locus 43",0,0.152936530203962,0,0.152936530203962,1353515,"rs11248864",1.87819205892674e-09,0.00695865
"ENSG00000108924","HLF",17,"Locus 44",1,1,1,3,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000166263","STXBP4",17,"Locus 44",0.585220102759325,0.107442384136394,0,0.692662486895719,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000141198","TOM1L1",17,"Locus 44",0.387501868922314,0,0,0.387501868922314,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000166260","COX11",17,"Locus 44",0.0914661198739593,0.0916190561148979,0,0.183085175988857,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000141179","PCTP",17,"Locus 44",0.0436501468808609,0.00036628699870381,0,0.0440164338795647,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000108960","MMD",17,"Locus 44",0.013207023114176,0.384840584058811,0,0.398047607172987,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000166292","TMEM100",17,"Locus 44",0,0.1072072035542,0,0.1072072035542,53376942,"rs17817857",1.71474679579013e-15,0.00532986
"ENSG00000154240","CEP112",17,"Locus 45",1,0,0,1,64307014,"rs7210446",5.04661297563528e-16,0.00479078
"ENSG00000154229","PRKCA",17,"Locus 45",0.835617899083865,0.877007118026817,1,2.71262501711068,64307014,"rs7210446",5.04661297563528e-16,0.00479078
"ENSG00000091583","APOH",17,"Locus 45",0,1,0,1,64307014,"rs7210446",5.04661297563528e-16,0.00479078
"ENSG00000134775","FHOD3",18,"Locus 46",1,1,0,2,34219234,"rs2644260",4.38227876103672e-13,0.00539031
"ENSG00000150477","KIAA1328",18,"Locus 46",0.818281597016196,0.0575490624981932,0,0.87583065951439,34219234,"rs2644260",4.38227876103672e-13,0.00539031
"ENSG00000134759","ELP2",18,"Locus 46",0.533658507861025,0,0,0.533658507861025,34219234,"rs2644260",4.38227876103672e-13,0.00539031
"ENSG00000134779","TPGS2",18,"Locus 46",0.150368821665982,0.116826851732292,0,0.267195673398274,34219234,"rs2644260",4.38227876103672e-13,0.00539031
"ENSG00000075643","MOCOS",18,"Locus 46",0,0.00545791986185604,0,0.00545791986185604,34219234,"rs2644260",4.38227876103672e-13,0.00539031
"ENSG00000049759","NEDD4L",18,"Locus 47",1,1,1,3,55937757,"rs12604734",6.14752070319312e-12,0.00575183
"ENSG00000198796","ALPK2",18,"Locus 47",0.205922796268964,0.210119297404232,0,0.416042093673197,55937757,"rs12604734",6.14752070319312e-12,0.00575183
"ENSG00000172175","MALT1",18,"Locus 47",0.165191352541511,0.203618978587506,0,0.368810331129017,55937757,"rs12604734",6.14752070319312e-12,0.00575183
"ENSG00000081923","ATP8B1",18,"Locus 47",0,0,0,0,55937757,"rs12604734",6.14752070319312e-12,0.00575183
"ENSG00000104936","DMPK",19,"Locus 48",1,0.656959215452407,0,1.65695921545241,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000124440","HIF3A",19,"Locus 48",0.750373109701092,0,0,0.750373109701092,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000185800","DMWD",19,"Locus 48",0.543263326051565,1,0,1.54326332605156,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000125753","VASP",19,"Locus 48",0.468188007223737,0.564147588598438,0,1.03233559582218,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000125746","EML2",19,"Locus 48",0.424385087767617,0.685452075671736,0,1.10983716343935,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000125741","OPA3",19,"Locus 48",0.273376637704554,0.798937591801124,0,1.07231422950568,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000177051","FBXO46",19,"Locus 48",0.207346745474432,0.955074048305337,0,1.16242079377977,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000104884","ERCC2",19,"Locus 48",0.164156668053185,0.385084318987509,0,0.549240987040695,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000104967","NOVA2",19,"Locus 48",0.0431823388276072,0.226341538835327,0,0.269523877662934,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000177045","SIX5",19,"Locus 48",0,0.711029387403505,0,0.711029387403505,46310512,"rs12462616",1.77116899048172e-08,0.00585772
"ENSG00000131069","ACSS2",20,"Locus 49",1,1,1,3,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000078747","ITCH",20,"Locus 49",0.911400548451417,0.355413790090011,0,1.26681433854143,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000198646","NCOA6",20,"Locus 49",0.827437023054458,0.777664789112836,0,1.60510181216729,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000100991","TRPC4AP",20,"Locus 49",0.818321117629169,0.657940940471745,0,1.47626205810091,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000101019","UQCC1",20,"Locus 49",0.72584427423613,0,0,0.72584427423613,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000088298","EDEM2",20,"Locus 49",0.419658998598515,0.472817840204015,0,0.89247683880253,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000131067","GGT7",20,"Locus 49",0.415848846916241,0.643895037061165,0,1.05974388397741,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000101464","PIGU",20,"Locus 49",0.355160272162918,0.752528342059059,0,1.10768861422198,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000078814","MYH7B",20,"Locus 49",0.239290326999933,0.762713210934831,0,1.00200353793476,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000100983","GSS",20,"Locus 49",0,0.847735415855664,0,0.847735415855664,33500378,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000099991","CABIN1",22,"Locus 50",1,0.19782809138408,0,1.19782809138408,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000100014","SPECC1L",22,"Locus 50",0.826163093161782,0.0911930268553565,0,0.917356120017139,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099998","GGT5",22,"Locus 50",0.258870981340716,0.202133698086982,0,0.461004679427698,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000250479","CHCHD10",22,"Locus 50",0.14578880255201,0.821393465999551,0,0.967182268551561,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099953","MMP11",22,"Locus 50",0.127243564924234,0.582494593763931,0,0.709738158688165,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099956","SMARCB1",22,"Locus 50",0.0664125663213393,1,0,1.06641256632134,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000187792","ZNF70",22,"Locus 50",0.0311711456520821,0.254590109010763,0,0.285761254662845,24176287,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099977","DDT",22,"Locus 50",0.0273009556638077,0.0299260432443508,0,0.0572269989081585,24176287,"rs5030613",8.10027941680351e-17,0.00694279
