"ENSGID","GENE","CHR","locus_label","pops_scaled_locus_01","magma_scaled_locus_01","nearest_gene_score","combined_score","BP","rsid","p_value","se"
"ENSG00000079156","OSBPL6",2,"Locus 26",1,0.402918966802424,0,1.40291896680242,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000187231","SESTD1",2,"Locus 26",0.769549382797727,1,0,1.76954938279773,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000163492","CCDC141",2,"Locus 26",0.664570744220208,0,0,0.664570744220208,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000116095","PLEKHA3",2,"Locus 26",0.358565454114244,0.279692907119528,0,0.638258361233772,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000180228","PRKRA",2,"Locus 26",0.341502485285167,0.256574517196553,0,0.59807700248172,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000155657","TTN",2,"Locus 26",0.248099446279189,0.255206138976813,0,0.503305585256002,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000079150","FKBP7",2,"Locus 26",0.082045531137618,0.073496314381295,0,0.155541845518913,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000204311","PJVK",2,"Locus 26",0,0.128811203416624,0,0.128811203416624,178693555,"rs2255167",6.05480275689862e-32,0.00596785
"ENSG00000100991","TRPC4AP",20,"Locus 27",1,1,0,2,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000198646","NCOA6",20,"Locus 27",0.91165497510381,0.627762634332801,0,1.53941760943661,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000131067","GGT7",20,"Locus 27",0.796764193022947,0.517473446752514,0,1.31423763977546,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000131069","ACSS2",20,"Locus 27",0.671995074772864,0.533825234201209,1,2.20582030897407,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000125966","MMP24",20,"Locus 27",0.638852195702819,0.777642008960742,0,1.41649420466356,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000101019","UQCC1",20,"Locus 27",0.528692115389505,0.455926308863615,0,0.98461842425312,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000078747","ITCH",20,"Locus 27",0.472713741566989,0.217279192906601,0,0.68999293447359,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000101464","PIGU",20,"Locus 27",0.320905032465064,0.320268195632422,0,0.641173228097486,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000088298","EDEM2",20,"Locus 27",0.0539480265152526,0,0,0.0539480265152526,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000100983","GSS",20,"Locus 27",0,0.362591408967008,0,0.362591408967008,34912575,"rs2378294",2.47571130604429e-11,0.00486071
"ENSG00000099991","CABIN1",22,"Locus 28",1,1,0,2,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000100014","SPECC1L",22,"Locus 28",0.811763076797899,0.146969480014728,0,0.958732556812627,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099956","SMARCB1",22,"Locus 28",0.227989422624965,0.0954849036533977,0,0.323474326278363,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099998","GGT5",22,"Locus 28",0.181201633437223,0,0,0.181201633437223,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000133460","SLC2A11",22,"Locus 28",0.148245460351801,0.108607269975044,0,0.256852730326845,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000187792","ZNF70",22,"Locus 28",0.0733769978117762,0.205166100724134,0,0.27854309853591,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000099994","SUSD2",22,"Locus 28",0.00104087897779624,0.37843912367549,0,0.379480002653286,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000169314","C22orf15",22,"Locus 28",0,0.143325798797202,0,0.143325798797202,23834100,"rs5030613",8.10027941680351e-17,0.00694279
"ENSG00000131389","SLC6A6",3,"Locus 29",1,0.497543563368389,0,1.49754356336839,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000170876","TMEM43",3,"Locus 29",0.770713188846739,0.420588009518692,0,1.19130119836543,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000154781","CCDC174",3,"Locus 29",0.704828092605039,0.276924848391802,0,0.98175294099684,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000154767","XPC",3,"Locus 29",0.549082170332602,0.735357334766255,0,1.28443950509886,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000163528","CHCHD4",3,"Locus 29",0.340456241369568,0.545252168572964,0,0.885708409942532,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000154764","WNT7A",3,"Locus 29",0.32169033526163,0,0,0.32169033526163,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000170860","LSM3",3,"Locus 29",0.297040772332106,1,0,1.29704077233211,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000131379","C3orf20",3,"Locus 29",0,0.0894680279419666,0,0.0894680279419666,14256355,"rs62231957",1.15371888082859e-15,0.00574564
"ENSG00000157388","CACNA1D",3,"Locus 30",1,0.695277556095841,0,1.69527755609584,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000163932","PRKCD",3,"Locus 30",0.747222798422852,1,0,1.74722279842285,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000163935","SFMBT1",3,"Locus 30",0.652713133020902,0.839043447597483,0,1.49175658061839,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000163933","RFT1",3,"Locus 30",0.544328611429802,0.998260054564689,0,1.54258866599449,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000163931","TKT",3,"Locus 30",0.474879639131374,0.389126037007479,0,0.864005676138853,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000113812","ACTR8",3,"Locus 30",0.44157078127601,0.266633878361575,0,0.708204659637584,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000113811","SELENOK",3,"Locus 30",0.398604555383523,0,0,0.398604555383523,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000056736","IL17RB",3,"Locus 30",0.11252164551439,0.261643714853102,0,0.374165360367492,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000016391","CHDH",3,"Locus 30",0,0.0211971752565839,0,0.0211971752565839,53458929,"rs534958",2.21503197579622e-08,0.00488585
"ENSG00000121440","PDZRN3",3,"Locus 31",1,1,1,3,73524206,"rs11711610",4.48332270432733e-12,0.00504857
"ENSG00000163605","PPP4R2",3,"Locus 31",0.517039772208887,0,0,0.517039772208887,73524206,"rs11711610",4.48332270432733e-12,0.00504857
"ENSG00000255423","EBLN2",3,"Locus 31",0,0.161168023729779,0,0.161168023729779,73524206,"rs11711610",4.48332270432733e-12,0.00504857
"ENSG00000144824","PHLDB2",3,"Locus 32",1,0.408420309653147,1,2.40842030965315,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000091972","CD200",3,"Locus 32",0.745945614937159,0,0,0.745945614937159,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000144834","TAGLN3",3,"Locus 32",0.445405973480813,0.478716200813561,0,0.924122174294375,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000144827","ABHD10",3,"Locus 32",0.390583278140962,0.396870372215308,0,0.78745365035627,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000240891","PLCXD2",3,"Locus 32",0.365340043033332,0.696324451926763,0,1.06166449496009,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000176040","TMPRSS7",3,"Locus 32",0.332469505162247,0.447730623038073,0,0.780200128200319,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000114529","C3orf52",3,"Locus 32",0.0380730187573446,0.200217490049999,0,0.238290508807344,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000174500","GCSAM",3,"Locus 32",0.00833263408727847,0.261167050257425,0,0.269499684344704,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000153283","CD96",3,"Locus 32",0.000803161388156363,1,0,1.00080316138816,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000177494","ZBED2",3,"Locus 32",0,0.639131998561324,0,0.639131998561324,111916272,"rs1282945",6.10801366500168e-10,0.00516956
"ENSG00000154928","EPHB1",3,"Locus 33",1,0.16548643218041,0,1.16548643218041,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000163785","RYK",3,"Locus 33",0.632485305414603,0.53387565595677,0,1.16636096137137,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000182923","CEP63",3,"Locus 33",0.311262456069049,1,0,1.31126245606905,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000114019","AMOTL2",3,"Locus 33",0.205216878885587,0.741167749361113,0,0.946384628246699,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000129055","ANAPC13",3,"Locus 33",0.074255708210485,0.96504164959716,0,1.03929735780764,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000174611","KY",3,"Locus 33",0,0,0,0,134684207,"rs17694541",4.50629895368856e-09,0.00905808
"ENSG00000174891","RSRC1",3,"Locus 34",1,1,0,2,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000168827","GFM1",3,"Locus 34",0.533680555808731,0.0775665707331859,0,0.611247126541916,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000118855","MFSD1",3,"Locus 34",0.203347104280337,0.0116305590651137,0,0.214977663345451,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000079257","LXN",3,"Locus 34",0.178061838439278,0,0,0.178061838439278,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000168779","SHOX2",3,"Locus 34",0.153838344760165,0.447852300452858,0,0.601690645213023,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000178053","MLF1",3,"Locus 34",0.0427855797495908,0.42962093770726,0,0.472406517456851,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000214216","IQCJ",3,"Locus 34",0.0240594269233066,0.180909137288914,0,0.20496856421222,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000118849","RARRES1",3,"Locus 34",0,0.146757218269176,0,0.146757218269176,158602808,"rs4875",5.72268709222843e-14,0.00473206
"ENSG00000169744","LDB2",4,"Locus 35",1,0.0974325188691314,0,1.09743251886913,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000118564","FBXL5",4,"Locus 35",0.506924449044693,0.276563899194064,0,0.783488348238757,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000048342","CC2D2A",4,"Locus 35",0.424751758821581,0.212186260713829,0,0.63693801953541,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000169762","TAPT1",4,"Locus 35",0.327781744563202,0.269996162210567,0,0.597777906773769,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000004468","CD38",4,"Locus 35",0.173529808224428,0.0382051938083664,0,0.211735002032794,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000137440","FGFBP1",4,"Locus 35",0.119848380496521,0,0,0.119848380496521,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000237765","FAM200B",4,"Locus 35",0.0692697886935201,0.0882346168606882,0,0.157504405554208,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000137441","FGFBP2",4,"Locus 35",0.041883260018429,0.0335154151208904,0,0.0753986751393193,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000109743","BST1",4,"Locus 35",0.00384557238316413,0.127058974030958,0,0.130904546414122,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000007062","PROM1",4,"Locus 35",0,1,1,2,16035461,"rs2292804",4.65586093522958e-14,0.00568845
"ENSG00000109320","NFKB1",4,"Locus 36",1,0.691402774719225,0,1.69140277471922,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000109332","UBE2D3",4,"Locus 36",0.892567997451103,0.250354547456507,0,1.14292254490761,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000109323","MANBA",4,"Locus 36",0.828697502260011,1,0,1.82869750226001,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000138778","CENPE",4,"Locus 36",0.765617573862113,0.479449020039639,0,1.24506659390175,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000164038","SLC9B2",4,"Locus 36",0.471968269449062,0,0,0.471968269449062,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000145354","CISD2",4,"Locus 36",0.304900264736444,0.680761946707774,0,0.985662211444218,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000164039","BDH2",4,"Locus 36",0.134133909221083,0.48862144902004,0,0.622755358241122,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000164037","SLC9B1",4,"Locus 36",0,0.163351684650958,0,0.163351684650958,102955903,"rs4235408",2.07859558262328e-09,0.00480804
"ENSG00000072364","AFF4",5,"Locus 37",1,0.291190091250377,0,1.29119009125038,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000131437","KIF3A",5,"Locus 37",0.634977508905753,0.487432658318034,0,1.12241016722379,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000113522","RAD50",5,"Locus 37",0.63194816373935,0.671216397665306,0,1.30316456140466,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000170606","HSPA4",5,"Locus 37",0.573113613050537,0.21049790370756,0,0.783611516758097,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000164402","SEPTIN8",5,"Locus 37",0.531540615287859,0.391061299427287,0,0.922601914715146,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000155329","ZCCHC10",5,"Locus 37",0.187597210917117,0.513764283561231,0,0.701361494478348,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000164403","SHROOM1",5,"Locus 37",0.16912518281984,1,0,1.16912518281984,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000053108","FSTL4",5,"Locus 37",0.131272697501197,0.411484394267394,0,0.542757091768591,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000113520","IL4",5,"Locus 37",0.126146346445316,0.766420957443893,0,0.892567303889209,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000169194","IL13",5,"Locus 37",0,0,0,0,133108436,"rs72801474",3.51471407042908e-08,0.00818561
"ENSG00000158458","NRG2",5,"Locus 38",1,0.335510211850696,0,1.3355102118507,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000146005","PSD2",5,"Locus 38",0.952870739529792,0.537735310352704,0,1.4906060498825,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000044115","CTNNA1",5,"Locus 38",0.786165606167777,1,0,1.78616560616778,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000120725","SIL1",5,"Locus 38",0.73945764895506,0.327649085406475,0,1.06710673436154,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000015479","MATR3",5,"Locus 38",0.676001562993245,0.136715076993357,0,0.812716639986602,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000120727","PAIP2",5,"Locus 38",0.627637811501143,0,0,0.627637811501143,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000131508","UBE2D2",5,"Locus 38",0.554250251296591,0.0750176066391305,0,0.629267857935722,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000171604","CXXC5",5,"Locus 38",0.437462193475936,0.259558025772313,0,0.697020219248249,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000170464","DNAJC18",5,"Locus 38",0.402027742035832,0.123623351162038,1,1.52565109319787,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000170469","SPATA24",5,"Locus 38",0,0.284706016712031,0,0.284706016712031,139419052,"rs4835728",8.44948034411098e-10,0.00519082
"ENSG00000145817","YIPF5",5,"Locus 39",1,0.204492998922911,0,1.20449299892291,144127860,"rs12521291",8.16582371358594e-12,0.00501133
"ENSG00000183775","KCTD16",5,"Locus 39",0.0892665184528187,0,0,0.0892665184528187,144127860,"rs12521291",8.16582371358594e-12,0.00501133
"ENSG00000158497","HMHB1",5,"Locus 39",0,1,0,1,144127860,"rs12521291",8.16582371358594e-12,0.00501133
"ENSG00000137343","ATAT1",6,"Locus 40",1,0.589729886499539,0,1.58972988649954,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000204569","PPP1R10",6,"Locus 40",0.765142209043815,0.716786532451747,0,1.48192874149556,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000137312","FLOT1",6,"Locus 40",0.60321083956193,0.897546526064698,0,1.50075736562663,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000137337","MDC1",6,"Locus 40",0.467121188182298,0.718383294609135,0,1.18550448279143,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000204564","C6orf136",6,"Locus 40",0.323095576344151,0.727442475828606,0,1.05053805217276,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000196230","TUBB",6,"Locus 40",0.307946012831697,1,0,1.3079460128317,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000204574","ABCF1",6,"Locus 40",0.288128397715881,0.309947828240531,0,0.598076225956412,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000213780","GTF2H4",6,"Locus 40",0.160190469543078,0.13909753609823,0,0.299288005641308,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000204568","MRPS18B",6,"Locus 40",0.0166304694923564,0.386318681139632,0,0.402949150631988,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000204576","PRR3",6,"Locus 40",0,0,0,0,31008572,"rs149405105",1.59536477949262e-08,0.0103154
"ENSG00000124772","CPNE5",6,"Locus 41",1,0.210673701125671,0,1.21067370112567,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000112079","STK38",6,"Locus 41",0.933587620242959,0.270017259281854,0,1.20360487952481,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000198663","C6orf89",6,"Locus 41",0.880475660366296,0,0,0.880475660366296,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000137409","MTCH1",6,"Locus 41",0.718317039207511,0.069642151871603,0,0.787959191079114,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000112078","KCTD20",6,"Locus 41",0.686848318501766,0.280935605786065,0,0.96778392428783,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000112081","SRSF3",6,"Locus 41",0.494587143725352,0.67806962703595,0,1.1726567707613,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000146192","FGD2",6,"Locus 41",0.338224707014265,0.259819825965355,0,0.598044532979621,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000096070","BRPF3",6,"Locus 41",0.309563767066562,0.20739470888479,0,0.516958475951352,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000137168","PPIL1",6,"Locus 41",0.286410092778581,0.215092201308419,0,0.501502294087,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000124762","CDKN1A",6,"Locus 41",0,1,1,2,36678191,"rs730506",1.36867394559267e-17,0.00590879
"ENSG00000112182","BACH2",6,"Locus 42",1,0,0,1,90614016,"rs6902979",2.00170465898996e-09,0.00539815
"ENSG00000135341","MAP3K7",6,"Locus 42",0,1,0,1,90614016,"rs6902979",2.00170465898996e-09,0.00539815
"ENSG00000152661","GJA1",6,"Locus 43",0,0,0,0,121850314,"rs1320759",1.7684793782818e-11,0.00782591
"ENSG00000164597","COG5",7,"Locus 45",1,1,0,2,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105856","HBP1",7,"Locus 45",0.756379891383737,0.446870986788693,0,1.20325087817243,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000005249","PRKAR2B",7,"Locus 45",0.732520018837443,0.236674293305779,0,0.969194312143222,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105835","NAMPT",7,"Locus 45",0.434984640090976,0.713506531847369,0,1.14849117193834,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000253276","CCDC71L",7,"Locus 45",0.0383578975956998,0,0,0.0383578975956998,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000105851","PIK3CG",7,"Locus 45",0,0.133537530445051,0,0.133537530445051,106776021,"rs13225723",4.68748617656833e-08,0.00852289
"ENSG00000158467","AHCYL2",7,"Locus 46",1,0.184147565605259,0,1.18414756560526,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128602","SMO",7,"Locus 46",0.852905789541423,0,0,0.852905789541423,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128595","CALU",7,"Locus 46",0.653541481760827,0.749692445866699,0,1.40323392762753,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000064419","TNPO3",7,"Locus 46",0.463294941658203,0.398265621108402,0,0.861560562766606,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000158457","TSPAN33",7,"Locus 46",0.463202874962796,0.832260353064598,0,1.29546322802739,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000106348","IMPDH1",7,"Locus 46",0.455649956226088,1,0,1.45564995622609,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000224940","PRRT4",7,"Locus 46",0.262247028812545,0.369627236843098,0,0.631874265655644,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128596","CCDC136",7,"Locus 46",0.257184306958331,0.402356279764825,0,0.659540586723156,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128604","IRF5",7,"Locus 46",0.0860298546792308,0.367551718152109,0,0.45358157283134,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000128591","FLNC",7,"Locus 46",0,0.621429164433912,1,1.62142916443391,128846309,"rs34373805",2.02022620415877e-13,0.00645152
"ENSG00000164733","CTSB",8,"Locus 47",1,1,0,2,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000079459","FDFT1",8,"Locus 47",0.533004928907066,0.992363744770692,0,1.52536867367776,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000145002","FAM86B2",8,"Locus 47",0.266585958728092,0,0,0.266585958728092,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000186523","FAM86B1",8,"Locus 47",0.266585958728092,0.509263693943778,0,0.77584965267187,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000154328","NEIL2",8,"Locus 47",0.0764043158264296,0.967891074011808,0,1.04429538983824,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000136574","GATA4",8,"Locus 47",0.0753440707935888,0.874337783946515,0,0.949681854740103,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000215343","ZNF705D",8,"Locus 47",0.00500750784725988,0.214565332134339,0,0.219572839981599,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000233050","DEFB130B",8,"Locus 47",0.00500750784725988,0.234248543613403,0,0.239256051460663,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000205884","DEFB136",8,"Locus 47",0,0.168945732494038,0,0.168945732494038,12034511,"rs9329259",2.4951691947416e-16,0.00480426
"ENSG00000156802","ATAD2",8,"Locus 48",1,0.473874154308588,0,1.47387415430859,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156787","TBC1D31",8,"Locus 48",0.938999130850552,0.526150164639277,0,1.46514929548983,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156804","FBXO32",8,"Locus 48",0.819549837522213,0.604899781615848,1,2.42444961913806,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000136986","DERL1",8,"Locus 48",0.760767626612253,1,0,1.76076762661225,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000189376","C8orf76",8,"Locus 48",0.697578009370888,0.938181234527069,0,1.63575924389796,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000156795","NTAQ1",8,"Locus 48",0.509125769214636,0.935117047096075,0,1.44424281631071,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000165156","ZHX1",8,"Locus 48",0.471766335940828,0.184571086716504,0,0.656337422657332,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000175946","KLHL38",8,"Locus 48",0.0922777662912713,0.301136667623212,0,0.393414433914483,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000147689","FAM83A",8,"Locus 48",0.0200498039827114,0,0,0.0200498039827114,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000176853","FAM91A1",8,"Locus 48",0,0.321622949304721,0,0.321622949304721,123535827,"rs58310472",1.81438731114512e-09,0.00513063
"ENSG00000170873","MTSS1",8,"Locus 49",1,0.714755896873286,0,1.71475589687329,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000156831","NSMCE2",8,"Locus 49",0.689440026648751,0.23432708336835,0,0.923767110017101,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000147687","TATDN1",8,"Locus 49",0.481157282637938,0.513596768007677,0,0.994754050645615,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000104549","SQLE",8,"Locus 49",0.341071254771059,0.0584255344506973,0,0.399496789221756,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000164983","TMEM65",8,"Locus 49",0.282061918978595,0.21177403557453,0,0.493835954553124,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000170881","RNF139",8,"Locus 49",0.274144598601949,0.218390207454424,0,0.492534806056373,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000164961","WASHC5",8,"Locus 49",0.26016372559878,0.275231222219336,0,0.535394947818116,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000180938","ZNF572",8,"Locus 49",0.0489018918774104,0.0123782005540471,0,0.0612800924314575,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000147684","NDUFB9",8,"Locus 49",0.0448964037246802,1,0,1.04489640372468,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000183665","TRMT12",8,"Locus 49",0,0,0,0,124845117,"rs12541595",7.03396171216249e-26,0.00514693
"ENSG00000185189","NRBP2",8,"Locus 50",1,0.477287669595362,0,1.47728766959536,143939607,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000179832","MROH1",8,"Locus 50",0.91276749293902,1,0,1.91276749293902,143939607,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000104529","EEF1D",8,"Locus 50",0.631965181138053,0.923580692811462,0,1.55554587394952,143939607,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000178209","PLEC",8,"Locus 50",0.557425525688112,0.712193789116866,1,2.26961931480498,143939607,"rs11784619",1.53179271589342e-15,0.0103495
"ENSG00000071894","CPSF1",8,"Locus 50",0.336499813816718,0,0,0.336499813816718,143939607,"rs11784619",1.53179271589342e-15,0.0103495
